year,disease_code,disease_name,category,age_group,age_numeric,sex,deaths,log_deaths
2023,TDU-14,Certain conditions origin. in the perinatal period,Other,70 to under 75 years,72.5,Male,12,1.0791812460476249
2023,TDU-14,Certain conditions origin. in the perinatal period,Other,70 to under 75 years,72.5,Female,8,0.9030899869919435
2023,TDU-14,Certain conditions origin. in the perinatal period,Other,75 to under 80 years,77.5,Male,7,0.8450980400142568
2023,TDU-14,Certain conditions origin. in the perinatal period,Other,75 to under 80 years,77.5,Female,4,0.6020599913279624
2023,TDU-14,Certain conditions origin. in the perinatal period,Other,80 to under 85 years,82.5,Female,4,0.6020599913279624
2023,TDU-14,Certain conditions origin. in the perinatal period,Other,85 years and over,90.0,Male,6,0.7781512503836436
2023,TDU-14,Certain conditions origin. in the perinatal period,Other,85 years and over,90.0,Female,10,1.0
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,under 1 year,0.5,Male,328,2.515873843711679
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,under 1 year,0.5,Female,289,2.4608978427565478
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,1 to under 15 years,8.0,Male,107,2.0293837776852097
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,1 to under 15 years,8.0,Female,93,1.968482948553935
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,15 to under 20 years,17.5,Male,27,1.4313637641589874
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,15 to under 20 years,17.5,Female,20,1.3010299956639813
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,20 to under 25 years,22.5,Male,17,1.2304489213782739
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,20 to under 25 years,22.5,Female,14,1.146128035678238
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,25 to under 30 years,27.5,Male,13,1.1139433523068367
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,25 to under 30 years,27.5,Female,21,1.3222192947339193
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,30 to under 35 years,32.5,Male,23,1.3617278360175928
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,30 to under 35 years,32.5,Female,19,1.2787536009528289
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,35 to under 40 years,37.5,Male,20,1.3010299956639813
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,35 to under 40 years,37.5,Female,31,1.4913616938342726
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,40 to under 45 years,42.5,Male,26,1.414973347970818
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,40 to under 45 years,42.5,Female,20,1.3010299956639813
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,45 to under 50 years,47.5,Male,31,1.4913616938342726
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,45 to under 50 years,47.5,Female,32,1.505149978319906
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,50 to under 55 years,52.5,Male,67,1.8260748027008264
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,50 to under 55 years,52.5,Female,47,1.6720978579357175
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,55 to under 60 years,57.5,Male,124,2.093421685162235
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,55 to under 60 years,57.5,Female,102,2.0086001717619175
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,60 to under 65 years,62.5,Male,110,2.041392685158225
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,60 to under 65 years,62.5,Female,118,2.0718820073061255
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,65 to under 70 years,67.5,Male,82,1.9138138523837167
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,65 to under 70 years,67.5,Female,73,1.863322860120456
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,70 to under 75 years,72.5,Male,52,1.7160033436347992
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,70 to under 75 years,72.5,Female,52,1.7160033436347992
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,75 to under 80 years,77.5,Male,43,1.6334684555795864
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,75 to under 80 years,77.5,Female,41,1.6127838567197355
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,80 to under 85 years,82.5,Male,50,1.6989700043360187
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,80 to under 85 years,82.5,Female,44,1.6434526764861874
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,85 years and over,90.0,Male,44,1.6434526764861874
2023,TDU-15,"Congenital malform.,deform. a. chromosomal abnorm.",Other,85 years and over,90.0,Female,76,1.8808135922807914
2023,TDU-151,Congenital malformations of the nervous system,Other,under 1 year,0.5,Male,31,1.4913616938342726
2023,TDU-151,Congenital malformations of the nervous system,Other,under 1 year,0.5,Female,23,1.3617278360175928
2023,TDU-151,Congenital malformations of the nervous system,Other,1 to under 15 years,8.0,Male,22,1.3424226808222062
2023,TDU-151,Congenital malformations of the nervous system,Other,1 to under 15 years,8.0,Female,19,1.2787536009528289
2023,TDU-151,Congenital malformations of the nervous system,Other,15 to under 20 years,17.5,Male,6,0.7781512503836436
2023,TDU-151,Congenital malformations of the nervous system,Other,15 to under 20 years,17.5,Female,8,0.9030899869919435
2023,TDU-151,Congenital malformations of the nervous system,Other,20 to under 25 years,22.5,Male,4,0.6020599913279624
2023,TDU-151,Congenital malformations of the nervous system,Other,25 to under 30 years,27.5,Male,3,0.47712125471966244
2023,TDU-151,Congenital malformations of the nervous system,Other,30 to under 35 years,32.5,Male,5,0.6989700043360189
2023,TDU-151,Congenital malformations of the nervous system,Other,30 to under 35 years,32.5,Female,5,0.6989700043360189
2023,TDU-151,Congenital malformations of the nervous system,Other,35 to under 40 years,37.5,Female,8,0.9030899869919435
2023,TDU-151,Congenital malformations of the nervous system,Other,40 to under 45 years,42.5,Male,3,0.47712125471966244
2023,TDU-151,Congenital malformations of the nervous system,Other,40 to under 45 years,42.5,Female,5,0.6989700043360189
2023,TDU-151,Congenital malformations of the nervous system,Other,45 to under 50 years,47.5,Female,6,0.7781512503836436
2023,TDU-151,Congenital malformations of the nervous system,Other,50 to under 55 years,52.5,Male,5,0.6989700043360189
2023,TDU-151,Congenital malformations of the nervous system,Other,50 to under 55 years,52.5,Female,3,0.47712125471966244
2023,TDU-151,Congenital malformations of the nervous system,Other,55 to under 60 years,57.5,Male,4,0.6020599913279624
2023,TDU-151,Congenital malformations of the nervous system,Other,55 to under 60 years,57.5,Female,3,0.47712125471966244
2023,TDU-151,Congenital malformations of the nervous system,Other,60 to under 65 years,62.5,Male,3,0.47712125471966244
2023,TDU-151,Congenital malformations of the nervous system,Other,65 to under 70 years,67.5,Male,3,0.47712125471966244
2023,TDU-152,Congenital malformations of the circulatory system,Other,under 1 year,0.5,Male,116,2.0644579892269186
2023,TDU-152,Congenital malformations of the circulatory system,Other,under 1 year,0.5,Female,97,1.9867717342662448
2023,TDU-152,Congenital malformations of the circulatory system,Other,1 to under 15 years,8.0,Male,34,1.5314789170422551
2023,TDU-152,Congenital malformations of the circulatory system,Other,1 to under 15 years,8.0,Female,27,1.4313637641589874
2023,TDU-152,Congenital malformations of the circulatory system,Other,15 to under 20 years,17.5,Male,15,1.1760912590556813
2023,TDU-152,Congenital malformations of the circulatory system,Other,15 to under 20 years,17.5,Female,5,0.6989700043360189
2023,TDU-152,Congenital malformations of the circulatory system,Other,20 to under 25 years,22.5,Male,6,0.7781512503836436
2023,TDU-152,Congenital malformations of the circulatory system,Other,20 to under 25 years,22.5,Female,4,0.6020599913279624
2023,TDU-152,Congenital malformations of the circulatory system,Other,25 to under 30 years,27.5,Male,8,0.9030899869919435
2023,TDU-152,Congenital malformations of the circulatory system,Other,25 to under 30 years,27.5,Female,4,0.6020599913279624
2023,TDU-152,Congenital malformations of the circulatory system,Other,30 to under 35 years,32.5,Male,7,0.8450980400142568
2023,TDU-152,Congenital malformations of the circulatory system,Other,30 to under 35 years,32.5,Female,4,0.6020599913279624
2023,TDU-152,Congenital malformations of the circulatory system,Other,35 to under 40 years,37.5,Male,8,0.9030899869919435
2023,TDU-152,Congenital malformations of the circulatory system,Other,35 to under 40 years,37.5,Female,8,0.9030899869919435
2023,TDU-152,Congenital malformations of the circulatory system,Other,40 to under 45 years,42.5,Male,12,1.0791812460476249
2023,TDU-152,Congenital malformations of the circulatory system,Other,40 to under 45 years,42.5,Female,5,0.6989700043360189
2023,TDU-152,Congenital malformations of the circulatory system,Other,45 to under 50 years,47.5,Male,14,1.146128035678238
2023,TDU-152,Congenital malformations of the circulatory system,Other,45 to under 50 years,47.5,Female,8,0.9030899869919435
2023,TDU-152,Congenital malformations of the circulatory system,Other,50 to under 55 years,52.5,Male,14,1.146128035678238
2023,TDU-152,Congenital malformations of the circulatory system,Other,50 to under 55 years,52.5,Female,4,0.6020599913279624
2023,TDU-152,Congenital malformations of the circulatory system,Other,55 to under 60 years,57.5,Male,16,1.2041199826559248
2023,TDU-152,Congenital malformations of the circulatory system,Other,55 to under 60 years,57.5,Female,12,1.0791812460476249
2023,TDU-152,Congenital malformations of the circulatory system,Other,60 to under 65 years,62.5,Male,21,1.3222192947339193
2023,TDU-152,Congenital malformations of the circulatory system,Other,60 to under 65 years,62.5,Female,17,1.2304489213782739
2023,TDU-152,Congenital malformations of the circulatory system,Other,65 to under 70 years,67.5,Male,12,1.0791812460476249
2023,TDU-152,Congenital malformations of the circulatory system,Other,65 to under 70 years,67.5,Female,19,1.2787536009528289
2023,TDU-152,Congenital malformations of the circulatory system,Other,70 to under 75 years,72.5,Male,25,1.3979400086720377
2023,TDU-152,Congenital malformations of the circulatory system,Other,70 to under 75 years,72.5,Female,18,1.255272505103306
2023,TDU-152,Congenital malformations of the circulatory system,Other,75 to under 80 years,77.5,Male,18,1.255272505103306
2023,TDU-152,Congenital malformations of the circulatory system,Other,75 to under 80 years,77.5,Female,19,1.2787536009528289
2023,TDU-152,Congenital malformations of the circulatory system,Other,80 to under 85 years,82.5,Male,24,1.380211241711606
2023,TDU-152,Congenital malformations of the circulatory system,Other,80 to under 85 years,82.5,Female,21,1.3222192947339193
2023,TDU-152,Congenital malformations of the circulatory system,Other,85 years and over,90.0,Male,27,1.4313637641589874
2023,TDU-152,Congenital malformations of the circulatory system,Other,85 years and over,90.0,Female,36,1.5563025007672873
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,under 1 year,0.5,Male,107,2.0293837776852097
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,under 1 year,0.5,Female,106,2.0253058652647704
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,1 to under 15 years,8.0,Male,72,1.8573324964312685
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,1 to under 15 years,8.0,Female,48,1.6812412373755872
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,15 to under 20 years,17.5,Male,62,1.792391689498254
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,15 to under 20 years,17.5,Female,42,1.6232492903979006
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,20 to under 25 years,22.5,Male,92,1.9637878273455553
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,20 to under 25 years,22.5,Female,35,1.5440680443502757
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,25 to under 30 years,27.5,Male,141,2.1492191126553797
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,25 to under 30 years,27.5,Female,46,1.662757831681574
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,30 to under 35 years,32.5,Male,193,2.285557309007774
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,30 to under 35 years,32.5,Female,81,1.9084850188786497
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,35 to under 40 years,37.5,Male,364,2.561101383649056
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,35 to under 40 years,37.5,Female,127,2.103803720955957
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,40 to under 45 years,42.5,Male,482,2.6830470382388496
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,40 to under 45 years,42.5,Female,159,2.2013971243204513
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,45 to under 50 years,47.5,Male,681,2.833147111912785
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,45 to under 50 years,47.5,Female,212,2.326335860928751
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,50 to under 55 years,52.5,Male,1145,3.0588054866759067
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,50 to under 55 years,52.5,Female,347,2.5403294747908736
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,55 to under 60 years,57.5,Male,1951,3.2902572693945182
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,55 to under 60 years,57.5,Female,623,2.7944880466591697
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,60 to under 65 years,62.5,Male,2545,3.4056877866727775
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,60 to under 65 years,62.5,Female,847,2.9278834103307068
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,65 to under 70 years,67.5,Male,2561,3.40840957846843
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,65 to under 70 years,67.5,Female,1063,3.0265332645232967
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,70 to under 75 years,72.5,Male,2302,3.362105319293773
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,70 to under 75 years,72.5,Female,1283,3.1082266563749283
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,75 to under 80 years,77.5,Male,1871,3.27207378750001
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,75 to under 80 years,77.5,Female,1336,3.125806458139527
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,80 to under 85 years,82.5,Male,2236,3.3494717992143856
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,80 to under 85 years,82.5,Female,2230,3.3483048630481607
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,85 years and over,90.0,Male,3217,3.50745106090197
2023,TDU-16,"Symp., signs a. abnormal clinical a. lab. findings",Other,85 years and over,90.0,Female,5714,3.756940236046724
2023,TDU-161,Sudden infant death syndrome,Other,under 1 year,0.5,Male,47,1.6720978579357175
2023,TDU-161,Sudden infant death syndrome,Other,under 1 year,0.5,Female,35,1.5440680443502757
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,under 1 year,0.5,Male,57,1.7558748556724915
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,under 1 year,0.5,Female,68,1.8325089127062364
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,1 to under 15 years,8.0,Male,69,1.8388490907372552
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,1 to under 15 years,8.0,Female,46,1.662757831681574
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,15 to under 20 years,17.5,Male,61,1.7853298350107671
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,15 to under 20 years,17.5,Female,42,1.6232492903979006
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,20 to under 25 years,22.5,Male,92,1.9637878273455553
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,20 to under 25 years,22.5,Female,34,1.5314789170422551
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,25 to under 30 years,27.5,Male,138,2.1398790864012365
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,25 to under 30 years,27.5,Female,44,1.6434526764861874
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,30 to under 35 years,32.5,Male,184,2.2648178230095364
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,30 to under 35 years,32.5,Female,80,1.9030899869919435
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,35 to under 40 years,37.5,Male,353,2.5477747053878224
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,35 to under 40 years,37.5,Female,122,2.0863598306747484
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,40 to under 45 years,42.5,Male,466,2.66838591669
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,40 to under 45 years,42.5,Female,152,2.1818435879447726
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,45 to under 50 years,47.5,Male,662,2.8208579894397
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,45 to under 50 years,47.5,Female,205,2.311753861055754
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,50 to under 55 years,52.5,Male,1104,3.0429690733931802
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,50 to under 55 years,52.5,Female,334,2.5237464668115646
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,55 to under 60 years,57.5,Male,1888,3.27600198996205
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,55 to under 60 years,57.5,Female,599,2.7774268223893115
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,60 to under 65 years,62.5,Male,2467,3.392169149489736
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,60 to under 65 years,62.5,Female,802,2.9041743682841634
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,65 to under 70 years,67.5,Male,2451,3.389343311252078
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,65 to under 70 years,67.5,Female,999,2.9995654882259823
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,70 to under 75 years,72.5,Male,2161,3.3346547668832414
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,70 to under 75 years,72.5,Female,1186,3.074084689028244
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,75 to under 80 years,77.5,Male,1721,3.2357808703275603
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,75 to under 80 years,77.5,Female,1200,3.0791812460476247
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,80 to under 85 years,82.5,Male,1962,3.29269900304393
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,80 to under 85 years,82.5,Female,1873,3.2725377773752373
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,85 years and over,90.0,Male,2368,3.374381698050882
2023,TDU-162,Other ill-defined and unknown causes of mortality,Other,85 years and over,90.0,Female,3301,3.5186455243303114
2023,TDU-17,External causes of morbidity and mortality,Other,under 1 year,0.5,Male,15,1.1760912590556813
2023,TDU-17,External causes of morbidity and mortality,Other,under 1 year,0.5,Female,11,1.0413926851582251
2023,TDU-17,External causes of morbidity and mortality,Other,1 to under 15 years,8.0,Male,124,2.093421685162235
2023,TDU-17,External causes of morbidity and mortality,Other,1 to under 15 years,8.0,Female,67,1.8260748027008264
2023,TDU-17,External causes of morbidity and mortality,Other,15 to under 20 years,17.5,Male,343,2.5352941200427703
2023,TDU-17,External causes of morbidity and mortality,Other,15 to under 20 years,17.5,Female,138,2.1398790864012365
2023,TDU-17,External causes of morbidity and mortality,Other,20 to under 25 years,22.5,Male,564,2.751279103983342
2023,TDU-17,External causes of morbidity and mortality,Other,20 to under 25 years,22.5,Female,143,2.155336037465062
2023,TDU-17,External causes of morbidity and mortality,Other,25 to under 30 years,27.5,Male,586,2.767897616018091
2023,TDU-17,External causes of morbidity and mortality,Other,25 to under 30 years,27.5,Female,134,2.1271047983648077
2023,TDU-17,External causes of morbidity and mortality,Other,30 to under 35 years,32.5,Male,688,2.837588438235511
2023,TDU-17,External causes of morbidity and mortality,Other,30 to under 35 years,32.5,Female,159,2.2013971243204513
2023,TDU-17,External causes of morbidity and mortality,Other,35 to under 40 years,37.5,Male,841,2.924795995797912
2023,TDU-17,External causes of morbidity and mortality,Other,35 to under 40 years,37.5,Female,221,2.3443922736851106
2023,TDU-17,External causes of morbidity and mortality,Other,40 to under 45 years,42.5,Male,878,2.9434945159061026
2023,TDU-17,External causes of morbidity and mortality,Other,40 to under 45 years,42.5,Female,237,2.374748346010104
2023,TDU-17,External causes of morbidity and mortality,Other,45 to under 50 years,47.5,Male,852,2.9304395947667
2023,TDU-17,External causes of morbidity and mortality,Other,45 to under 50 years,47.5,Female,265,2.423245873936808
2023,TDU-17,External causes of morbidity and mortality,Other,50 to under 55 years,52.5,Male,1233,3.0909630765957314
2023,TDU-17,External causes of morbidity and mortality,Other,50 to under 55 years,52.5,Female,444,2.6473829701146196
2023,TDU-17,External causes of morbidity and mortality,Other,55 to under 60 years,57.5,Male,1798,3.25478968739721
2023,TDU-17,External causes of morbidity and mortality,Other,55 to under 60 years,57.5,Female,620,2.792391689498254
2023,TDU-17,External causes of morbidity and mortality,Other,60 to under 65 years,62.5,Male,2009,3.3029799367482493
2023,TDU-17,External causes of morbidity and mortality,Other,60 to under 65 years,62.5,Female,716,2.8549130223078554
2023,TDU-17,External causes of morbidity and mortality,Other,65 to under 70 years,67.5,Male,1949,3.2898118391176214
2023,TDU-17,External causes of morbidity and mortality,Other,65 to under 70 years,67.5,Female,850,2.929418925714293
2023,TDU-17,External causes of morbidity and mortality,Other,70 to under 75 years,72.5,Male,2127,3.327767489902729
2023,TDU-17,External causes of morbidity and mortality,Other,70 to under 75 years,72.5,Female,1194,3.0770043267933502
2023,TDU-17,External causes of morbidity and mortality,Other,75 to under 80 years,77.5,Male,2374,3.3754807146185724
2023,TDU-17,External causes of morbidity and mortality,Other,75 to under 80 years,77.5,Female,1580,3.1986570869544226
2023,TDU-17,External causes of morbidity and mortality,Other,80 to under 85 years,82.5,Male,4393,3.6427612032653203
2023,TDU-17,External causes of morbidity and mortality,Other,80 to under 85 years,82.5,Female,3685,3.56643749219507
2023,TDU-17,External causes of morbidity and mortality,Other,85 years and over,90.0,Male,7684,3.885587356189656
2023,TDU-17,External causes of morbidity and mortality,Other,85 years and over,90.0,Female,10474,4.020112569565467
2023,TDU-171,"Accidents, including their sequelae",Other,under 1 year,0.5,Male,7,0.8450980400142568
2023,TDU-171,"Accidents, including their sequelae",Other,under 1 year,0.5,Female,7,0.8450980400142568
2023,TDU-171,"Accidents, including their sequelae",Other,1 to under 15 years,8.0,Male,99,1.99563519459755
2023,TDU-171,"Accidents, including their sequelae",Other,1 to under 15 years,8.0,Female,44,1.6434526764861874
2023,TDU-171,"Accidents, including their sequelae",Other,15 to under 20 years,17.5,Male,193,2.285557309007774
2023,TDU-171,"Accidents, including their sequelae",Other,15 to under 20 years,17.5,Female,73,1.863322860120456
2023,TDU-171,"Accidents, including their sequelae",Other,20 to under 25 years,22.5,Male,294,2.4683473304121573
2023,TDU-171,"Accidents, including their sequelae",Other,20 to under 25 years,22.5,Female,64,1.806179973983887
2023,TDU-171,"Accidents, including their sequelae",Other,25 to under 30 years,27.5,Male,285,2.45484486000851
2023,TDU-171,"Accidents, including their sequelae",Other,25 to under 30 years,27.5,Female,63,1.7993405494535817
2023,TDU-171,"Accidents, including their sequelae",Other,30 to under 35 years,32.5,Male,327,2.514547752660286
2023,TDU-171,"Accidents, including their sequelae",Other,30 to under 35 years,32.5,Female,68,1.8325089127062364
2023,TDU-171,"Accidents, including their sequelae",Other,35 to under 40 years,37.5,Male,380,2.57978359661681
2023,TDU-171,"Accidents, including their sequelae",Other,35 to under 40 years,37.5,Female,77,1.8864907251724818
2023,TDU-171,"Accidents, including their sequelae",Other,40 to under 45 years,42.5,Male,387,2.5877109650189114
2023,TDU-171,"Accidents, including their sequelae",Other,40 to under 45 years,42.5,Female,111,2.0453229787866576
2023,TDU-171,"Accidents, including their sequelae",Other,45 to under 50 years,47.5,Male,396,2.597695185925512
2023,TDU-171,"Accidents, including their sequelae",Other,45 to under 50 years,47.5,Female,111,2.0453229787866576
2023,TDU-171,"Accidents, including their sequelae",Other,50 to under 55 years,52.5,Male,577,2.7611758131557314
2023,TDU-171,"Accidents, including their sequelae",Other,50 to under 55 years,52.5,Female,194,2.287801729930226
2023,TDU-171,"Accidents, including their sequelae",Other,55 to under 60 years,57.5,Male,864,2.936513742478893
2023,TDU-171,"Accidents, including their sequelae",Other,55 to under 60 years,57.5,Female,291,2.4638929889859074
2023,TDU-171,"Accidents, including their sequelae",Other,60 to under 65 years,62.5,Male,1131,3.053462604925455
2023,TDU-171,"Accidents, including their sequelae",Other,60 to under 65 years,62.5,Female,412,2.6148972160331345
2023,TDU-171,"Accidents, including their sequelae",Other,65 to under 70 years,67.5,Male,1178,3.0711452904510828
2023,TDU-171,"Accidents, including their sequelae",Other,65 to under 70 years,67.5,Female,543,2.734799829588847
2023,TDU-171,"Accidents, including their sequelae",Other,70 to under 75 years,72.5,Male,1483,3.1711411510283822
2023,TDU-171,"Accidents, including their sequelae",Other,70 to under 75 years,72.5,Female,878,2.9434945159061026
2023,TDU-171,"Accidents, including their sequelae",Other,75 to under 80 years,77.5,Male,1777,3.2496874278053016
2023,TDU-171,"Accidents, including their sequelae",Other,75 to under 80 years,77.5,Female,1300,3.113943352306837
2023,TDU-171,"Accidents, including their sequelae",Other,80 to under 85 years,82.5,Male,3528,3.547528576459782
2023,TDU-171,"Accidents, including their sequelae",Other,80 to under 85 years,82.5,Female,3230,3.509202522331103
2023,TDU-171,"Accidents, including their sequelae",Other,85 years and over,90.0,Male,6613,3.820398522703982
2023,TDU-171,"Accidents, including their sequelae",Other,85 years and over,90.0,Female,9713,3.9873533887357935
2023,TDU-1711,Transport accidents,Other,1 to under 15 years,8.0,Male,27,1.4313637641589874
2023,TDU-1711,Transport accidents,Other,1 to under 15 years,8.0,Female,13,1.1139433523068367
2023,TDU-1711,Transport accidents,Other,15 to under 20 years,17.5,Male,118,2.0718820073061255
2023,TDU-1711,Transport accidents,Other,15 to under 20 years,17.5,Female,52,1.7160033436347992
2023,TDU-1711,Transport accidents,Other,20 to under 25 years,22.5,Male,151,2.1789769472931693
2023,TDU-1711,Transport accidents,Other,20 to under 25 years,22.5,Female,29,1.462397997898956
2023,TDU-1711,Transport accidents,Other,25 to under 30 years,27.5,Male,132,2.12057393120585
2023,TDU-1711,Transport accidents,Other,25 to under 30 years,27.5,Female,34,1.5314789170422551
2023,TDU-1711,Transport accidents,Other,30 to under 35 years,32.5,Male,113,2.0530784434834195
2023,TDU-1711,Transport accidents,Other,30 to under 35 years,32.5,Female,21,1.3222192947339193
2023,TDU-1711,Transport accidents,Other,35 to under 40 years,37.5,Male,123,2.089905111439398
2023,TDU-1711,Transport accidents,Other,35 to under 40 years,37.5,Female,20,1.3010299956639813
2023,TDU-1711,Transport accidents,Other,40 to under 45 years,42.5,Male,122,2.0863598306747484
2023,TDU-1711,Transport accidents,Other,40 to under 45 years,42.5,Female,33,1.5185139398778875
2023,TDU-1711,Transport accidents,Other,45 to under 50 years,47.5,Male,104,2.0170333392987803
2023,TDU-1711,Transport accidents,Other,45 to under 50 years,47.5,Female,23,1.3617278360175928
2023,TDU-1711,Transport accidents,Other,50 to under 55 years,52.5,Male,140,2.146128035678238
2023,TDU-1711,Transport accidents,Other,50 to under 55 years,52.5,Female,44,1.6434526764861874
2023,TDU-1711,Transport accidents,Other,55 to under 60 years,57.5,Male,194,2.287801729930226
